"Make","Model","Variant","Price","Displacement","Cylinders","Drivetrain","Fuel_System","Fuel_Tank_Capacity","Fuel_Type","Height","Length","Width","Doors","City_Mileage","ARAI_Certified_Mileage","Power","Torque","Type","Wheelbase"
"Tata","Zest","Xe Petrol","582,287","1193","4","FWD (Front Wheel Drive)","Injection","44","Petrol","1570","3995","1706","4","13.2","17.6","90","140","Manual","2470"
"Tata","Zest","Xe Diesel","702,946","1248","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1570","3995","1706","4","19.2","23","75","190","Manual","2470"
"Tata","Zest","Xm Petrol","653,926","1193","4","FWD (Front Wheel Drive)","Injection","44","Petrol","1570","3995","1706","4","13.2","17.6","90","140","Manual","2470"
"Tata","Zest","Xms Petrol","672,641","1193","4","FWD (Front Wheel Drive)","Injection","44","Petrol","1570","3995","1706","4","13.2","17.6","90","140","Manual","2470"
"Tata","Zest","Xt Petrol","732,475","1193","4","FWD (Front Wheel Drive)","Injection","44","Petrol","1570","3995","1706","4","13.2","17.6","90","140","Manual","2470"
"Tata","Zest","Xm Diesel","767,317","1248","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1570","3995","1706","4","19.2","23","75","190","Manual","2470"
"Tata","Zest","Xms Diesel","793,898","1248","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1570","3995","1706","5","19.2","20.65","75","190","Manual","2470"
"Tata","Zest","Xt Diesel","855,362","1248","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1570","3995","1706","4","19.2","23","90","200","Manual","2470"
"Tata","Zest","Xma Diesel","836,320","1248","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1570","3995","1706","4","19.2","23","75","190","AMT","2470"
"Tata","Zest","Xta Diesel","989,000","1248","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1570","3995","1706","4","19.2","23","90","200","Automatic","2470"
"Tata","Zest","Zest Premio Edition","788,797","1248","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1570","3995","1706","5","19.2","20.65","75","190","Manual","2470"
"Honda","Amaze","S Cvt Petrol","763,000","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19","90","110","Automatic","2470"
"Honda","Amaze","E Mt Diesel","705,000","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1498","3995","1695","4","","27.4","100","200","Manual","2470"
"Honda","Amaze","E Mt Petrol","593,000","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1498","3995","1695","4","","19.5","90","110","Manual","2470"
"Honda","Amaze","S Cvt Diesel","865,000","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","23.8","80","160","Automatic","2470"
"Honda","Amaze","V Cvt Petrol","823,000","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19","90","110","Automatic","2470"
"Honda","Amaze","V Cvt Diesel","925,000","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","23.8","80","160","Automatic","2470"
"Honda","Amaze","S Mt Diesel","785,000","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","27.4","100","200","Manual","2470"
"Honda","Amaze","Vx Mt Diesel","893,000","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","27.4","100","200","Manual","2470"
"Honda","Amaze","V Mt Diesel","845,000","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","27.4","100","200","Manual","2470"
"Honda","Amaze","Vx Mt Petrol","781,000","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19.5","90","110","Manual","2470"
"Honda","Amaze","V Mt Petrol","733,000","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19.5","90","110","Manual","2470"
"Honda","Amaze","S Mt Petrol","673,000","1198","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19.5","90","110","Manual","2470"
"Honda","Amaze","Exclusive Edition Diesel","906,000","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","27.4","100","200","Manual","2470"
"Honda","Amaze","Exclusive Edition Petrol","794,000","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19.5","90","110","Manual","2470"
"Honda","Amaze","Vx Cvt Diesel","966,000","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","27.4","100","200","Automatic","2470"
"Honda","Amaze","Vx Cvt Petrol","864,000","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19.5","90","110","Automatic","2470"
"Honda","Amaze","Ace Edition Cvt Diesel","979,300","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","27.4","100","200","Automatic","2470"
"Honda","Amaze","Ace Edition Cvt Petrol","877,300","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19.5","90","110","Automatic","2470"
"Honda","Amaze","Ace Edition Mt Diesel","906,300","1498","4","FWD (Front Wheel Drive)","Injection","35","Diesel","1501","3995","1695","4","","27.4","100","200","Manual","2470"
"Honda","Amaze","Ace Edition Mt Petrol","794,300","1199","4","FWD (Front Wheel Drive)","Injection","35","Petrol","1501","3995","1695","4","","19.5","90","110","Manual","2470"
"Maruti Suzuki","Gypsy","Hard Top","637,343","1298","4","4WD","Injection","40","Petrol","1875","4010","1540","3","10.2","11.9","80","103","Manual","2375"
"Maruti Suzuki","Gypsy","Soft Top","622,730","1298","4","4WD","Injection","40","Petrol","1845","4010","1540","3","10.2","11.9","80","103","Manual","2375"
"Hyundai","Venue","1.2 Kappa Mt E","655,000","1197","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1590","3995","1770","5","","17.52","82","112.7","Manual","2500"
"Hyundai","Venue","1.0 Turbo Gdi Mt S","826,000","998","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1590","3995","1770","5","","18.27","117","172","Manual","2500"
"Hyundai","Venue","1.4 Crdi Mt E","780,000","1397","4","FWD (Front Wheel Drive)","Injection","","Diesel","1590","3995","1770","5","","23.7","89","220","Manual","2500"
"Hyundai","Venue","1.0 Turbo Gdi Mt Sx","959,000","998","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1590","3995","1770","5","","18.27","117","172","Manual","2500"
"Hyundai","Venue","1.0 Turbo Gdi Mt Sx Dual Tone","974,000","998","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1590","3995","1770","5","","18.27","117","172","Manual","2500"
"Hyundai","Venue","1.0 Turbo Gdi Mt Sx(O)","1,065,000","998","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1590","3995","1770","5","","18.27","117","1712","Manual","2500"
"Hyundai","Venue","1.0 Turbo Gdi Dct S","940,000","998","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1590","3995","1770","5","","18.15","118","172","DCT","2500"
"Hyundai","Venue","1.0 Turbo Gdi Dct Sx Plus","1,115,500","998","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1590","3995","1770","5","","18.15","118","172","DCT","2500"
"Hyundai","Venue","1.2 Kappa Mt S","725,000","1197","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1590","3995","1770","5","","17.52","82","115","Manual","2500"
"Hyundai","Venue","1.4 Crdi Mt S","850,000","1397","4","FWD (Front Wheel Drive)","Injection","","Diesel","1590","3995","1770","5","","23.7","89","220","Manual","2500"
"Hyundai","Venue","1.4 Crdi Mt Sx","983,000","1397","4","FWD (Front Wheel Drive)","Injection","","Diesel","1590","3995","1770","5","","23.7","89","220","Manual","2500"
"Hyundai","Venue","1.4 Crdi Mt Sx Dual Tone","998,000","1397","4","FWD (Front Wheel Drive)","Injection","","Diesel","1590","3995","1770","5","","23.7","89","220","Manual","2500"
"Hyundai","Venue","1.4 Crdi Mt Sx(O)","1,089,000","1397","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1590","3995","1770","5","","23.7","90","22.4","Manual","2500"
"Tata","Nexon","Xe","695,000","1198","3","","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Manual","2498"
"Tata","Nexon","Xm","770,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Manual","2498"
"Tata","Nexon","Xz","870,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Manual","2498"
"Tata","Nexon","Xz Plus","950,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Manual","2498"
"Tata","Nexon","Xz Plus Dual Tone","970,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Manual","2498"
"Tata","Nexon","Xz Plus (O)","1,040,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Manual","2498"
"Tata","Nexon","Xz Plus (O) Dual Tone","1,060,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Automatic","2498"
"Tata","Nexon","Xma","830,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Automatic","2498"
"Tata","Nexon","Xza Plus","1,010,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Automatic","2498"
"Tata","Nexon","Xza Plus Dual Tone","1,030,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Automatic","2498"
"Tata","Nexon","Xza Plus (O)","1,100,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Automatic","2498"
"Tata","Nexon","Xza Plus (O) Dual Tone","1,120,000","1198","3","FWD (Front Wheel Drive)","Injection","44","Petrol","1607","3994","1811","5","","17.6","110","170","Automatic","2498"
"Tata","Nexon","Xe Diesel","845,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Manual","2498"
"Tata","Nexon","Xm Diesel","920,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Manual","2498"
"Tata","Nexon","Xz Diesel","1,020,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Manual","2498"
"Tata","Nexon","Xz Plus Diesel","1,100,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Manual","2498"
"Tata","Nexon","Xz Plus Diesel Dual Tone","1,120,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Manual","2498"
"Tata","Nexon","Xz Plus (O) Diesel","1,190,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Manual","2498"
"Tata","Nexon","Xz Plus (O) Diesel Dual Tone","1,210,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Manual","2498"
"Tata","Nexon","Xma Diesel","980,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Automatic","2498"
"Tata","Nexon","Xza Plus Diesel","1,160,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Automatic","2498"
"Tata","Nexon","Xza Plus Diesel Dual Tone","1,180,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Automatic","2498"
"Tata","Nexon","Xza Plus (O) Diesel","1,250,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Automatic","2498"
"Tata","Nexon","Xza Plus (O) Diesel Dual Tone","1,270,000","1497","4","FWD (Front Wheel Drive)","Injection","44","Diesel","1607","3994","1811","5","","23.97","110","260","Automatic","2498"
"Fiat","Linea","Active Fire","715,860","1368","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1487","4596","1730","4","11.3","15.7","114","207","Manual","2603"
"Fiat","Linea","Active Multijet","862,175","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1494","4596","1730","4","17.2","20.4","93","209","Manual","2603"
"Fiat","Linea","Dynamic Multijet","932,025","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1494","4596","1730","5","17.2","20.4","93","209","Manual","2603"
"Fiat","Linea","Emotion Multijet","991,434","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1494","4596","1730","4","17.2","20.4","93","209","Manual","2603"
"Fiat","Linea","T-Jet Emotion","997,763","1368","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1487","4596","1730","4","11.3","15.7","114","207","Manual","2603"
"Mahindra","Bolero Power Plus","Zlx","886,398","1493","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1880","3995","1745","5","12.4","16.5","70","195","Manual","2680"
"Mahindra","Bolero Power Plus","Slx","851,302","1493","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1880","3995","1745","5","12.4","16.5","70","195","Manual","2680"
"Mahindra","Bolero Power Plus","Sle","785,656","1493","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1880","3995","1745","5","12.4","16.5","70","195","Manual","2680"
"Mahindra","Bolero Power Plus","Lx","749,192","1493","4","RWD (Rear Wheel Drive)","Injection","60","Diesel","1880","3995","1745","5","12.4","16.5","70","195","Manual","2680"
"Mahindra","Bolero Power Plus","Plus Ac Bs4 Ps","859,497","2523","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1977","4494","1745","5","9.4","15.96","63","","Manual","2794"
"Mahindra","Bolero Power Plus","Plus Non Ac Bs4 Ps","819,117","2523","4","FWD (Front Wheel Drive)","Injection","60","Diesel","1977","4440","1660","5","12.4","15.96","63.9","195","Manual","2794"
"Maruti Suzuki","Vitara Brezza","Ldi","762,742","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Manual","2500"
"Maruti Suzuki","Vitara Brezza","Vdi","814,742","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Manual","2500"
"Maruti Suzuki","Vitara Brezza","Zdi","892,243","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Manual","2500"
"Maruti Suzuki","Vitara Brezza","Zdi+","987,743","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Manual","2500"
"Maruti Suzuki","Vitara Brezza","Zdi+ Dual Tone","1,003,552","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Manual","2500"
"Maruti Suzuki","Vitara Brezza","Zdi+ Ags","1,037,742","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Manual","2500"
"Maruti Suzuki","Vitara Brezza","Vdi Ags","864,742","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Automatic","2500"
"Maruti Suzuki","Vitara Brezza","Zdi Ags","942,243","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Automatic","2500"
"Maruti Suzuki","Vitara Brezza","Zdi+ Dual Tone Ags","1,059,742","1248","4","FWD (Front Wheel Drive)","Injection","48","Diesel","1640","3995","1790","5","20","24.3","90","200","Automatic","2500"
"Hyundai","I20 Active","1.2 S","774,035","1197","4","FWD (Front Wheel Drive)","Injection","40","Petrol","1555","3995","1760","5","15","17.19","83","114","Manual","2570"
"Hyundai","I20 Active","1.2 Sx","858,536","1197","4","FWD (Front Wheel Drive)","Injection","40","Petrol","1555","3995","1760","5","15","17.19","83","114","Manual","2570"
"Hyundai","I20 Active","1.2 Sx Dual Tone","882,298","1197","4","FWD (Front Wheel Drive)","Injection","40","Petrol","1555","3995","1760","5","15","17.19","83","114","Manual","2570"
"Hyundai","I20 Active","1.4 Sx","993,393","1396","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1555","3995","1760","5","21.19","21.19","90","220","Manual","2570"
"Ford","Ecosport","1.5L Ti-Vct Ambiente","791,000","1497","3","FWD (Front Wheel Drive)","Injection","52","Petrol","1647","3998","1765","5","","17","123","150","Manual","2519"
"Ford","Ecosport","1.5L Ti-Vct Trend","871,000","1497","3","FWD (Front Wheel Drive)","Injection","52","Petrol","1647","3998","1765","5","","17","123","150","Manual","2519"
"Ford","Ecosport","1.5L Ti-Vct Titanium","950,000","1497","3","FWD (Front Wheel Drive)","Injection","52","Petrol","1647","3998","1765","5","","17","123","150","Manual","2519"
"Ford","Ecosport","1.5L Ti-Vct Titanium Plus At","1,130,000","1497","3","FWD (Front Wheel Drive)","Injection","52","Petrol","1647","3998","1765","5","","14.8","123","150","Automatic","2519"
"Ford","Ecosport","1.5L Tdci Ambiente","841,000","1498","4","FWD (Front Wheel Drive)","Injection","52","Diesel","1647","3998","1765","5","","23","100","205","Manual","2519"
"Ford","Ecosport","1.5L Tdci Trend","921,000","1498","4","FWD (Front Wheel Drive)","Injection","52","Diesel","1647","3998","1765","5","","23","100","205","Manual","2519"
"Ford","Ecosport","1.5L Tdci Titanium","999,900","1498","4","FWD (Front Wheel Drive)","Injection","52","Diesel","1647","3998","1765","5","","23","100","205","Manual","2579"
"Ford","Ecosport","1.5L Tdci Titanium Plus","1,090,000","1498","4","FWD (Front Wheel Drive)","Injection","52","Diesel","1647","3998","1765","5","","23","100","205","Manual","2519"
"Ford","Ecosport","1.5L Ti-Vct Titanium Plus","999,900","1497","4","FWD (Front Wheel Drive)","Injection","52","Petrol","1647","3998","1765","5","","23","123","150","Manual","2519"
